,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-08 10:00:00+00:00,251.0025,8284.904999999999,70.7675,5242.825,52933.8775,3015.645,356.4875,1238.0375,9171.53,573.42,4378.1625,85516.66000000002,3852.945,0.0,77765.10250000001,89369.60500000003,77765.10250000001,11604.502500000017
2026-01-08 11:00:00+00:00,252.54500000000002,8260.935,70.575,5022.5825,53062.6075,3624.7275,355.47749999999996,1567.1775,9409.4475,574.6225,4474.705,86675.40249999998,3258.2774999999997,0.0,78277.55,89933.67999999998,78277.55,11656.129999999976
2026-01-08 12:00:00+00:00,256.7475,8258.715,70.7875,4835.7975,53183.425,3661.7825000000003,356.12,1465.7925,9554.36,575.2175,4494.22,86712.965,2171.9824999999996,0.0,76635.5,88884.9475,76635.5,12249.447499999995
2026-01-08 13:00:00+00:00,256.645,8384.165,70.81,4803.639999999999,53161.775,3328.4275,354.485,1397.0725,10081.974999999999,564.8725,3965.6975,86369.56499999999,1393.53,0.0,75491.7625,87763.09499999999,75491.7625,12271.33249999999
2026-01-08 14:00:00+00:00,260.13,8311.4275,70.82499999999999,4606.055,53063.265,2348.5625,352.495,1459.33,10541.3575,555.76,3759.1125,85328.31999999999,791.2949999999998,0.0,74340.2575,86119.61499999999,74340.2575,11779.357499999984
2026-01-08 15:00:00+00:00,261.025,7959.74,70.645,4554.5975,53086.82,1026.575,354.5325,1781.7275,11357.7325,548.9100000000001,3613.5575,84615.86249999999,538.4775,0.0,72921.76250000001,85154.33999999998,72921.76250000001,12232.57749999997
2026-01-08 16:00:00+00:00,263.28,7966.27,70.7025,4839.9400000000005,53331.5525,317.4425,354.93,1758.3925,12688.4425,553.7625,4200.0025000000005,86344.7175,950.885,0.0,73736.2225,87295.6025,73736.2225,13559.37999999999
2026-01-08 17:00:00+00:00,259.0,8301.86,70.6575,5090.2375,53136.89,237.68,354.5825,1702.6125000000002,14649.1425,571.005,4472.8550000000005,88846.5225,1415.635,0.0,76112.8775,90262.1575,76112.8775,14149.279999999999
2026-01-08 18:00:00+00:00,256.9925,8516.705,70.5825,5004.8375,52758.585,237.155,355.015,1738.365,16042.4575,553.9725000000001,3948.0575,89482.725,988.485,0.0,76009.8875,90471.21,76009.8875,14461.32250000001
2026-01-08 19:00:00+00:00,257.0775,7099.13,70.5175,4689.2225,52741.3975,0.0,355.155,1520.5625,16828.1125,483.4875,3290.9375,87335.6,539.2025,0.0,71907.08,87874.8025,71907.08,15967.722500000003
2026-01-08 20:00:00+00:00,256.2575,4203.47,70.105,4162.87,52708.335,0.0,354.4875,1317.215,17048.7175,364.33000000000004,2929.4975,83415.28499999999,0.0,146.41750000000002,68089.6475,83415.28499999999,68236.065,15179.219999999987
2026-01-08 21:00:00+00:00,256.59749999999997,3585.4175,69.9225,3907.0825,52500.365,0.0,358.9175,1248.02,17077.1825,389.39,2914.8875,82307.78249999999,0.0,653.9775,67649.7875,82307.78249999999,68303.765,14004.017499999987
2026-01-08 22:00:00+00:00,255.57,3093.0525,70.3,3777.9525,52381.1125,0.0,366.1725,882.605,16776.685,375.53499999999997,3099.1,81078.08500000002,0.0,937.425,66622.775,81078.08500000002,67560.2,13517.885000000024
2026-01-08 23:00:00+00:00,255.8875,2181.9525,70.3175,3572.1175,51751.02,0.0,368.555,779.05,17094.0325,392.5125,2747.5125,79212.95749999999,0.0,1444.335,64559.1125,79212.95749999999,66003.44750000001,13209.50999999998
2026-01-09 00:00:00+00:00,255.7475,1855.2425,69.945,3414.7325,50925.2,0.0,367.42,778.6675,17259.655,402.475,1906.9125,77235.99750000001,0.0,1676.0974999999999,63045.6425,77235.99750000001,64721.740000000005,12514.257500000007
2026-01-09 01:00:00+00:00,259.195,1840.3374999999999,70.4275,3419.2325,50339.5225,0.0,355.3375,798.3075,16804.535,371.12,1551.7375,75809.7525,0.0,2022.3975,61309.6375,75809.7525,63332.034999999996,12477.717500000006
2026-01-09 02:00:00+00:00,257.87,1834.9075,68.15,3399.755,49480.0675,0.0,354.11,883.6425,16516.0025,371.6325,1004.7125,74170.85,0.0,2621.0725,59482.9925,74170.85,62104.065,12066.785000000003
2026-01-09 03:00:00+00:00,256.3025,1843.7575000000002,67.0,3440.475,49786.83,0.0,355.8825,1151.81,16275.555,371.39,986.4200000000001,74535.4225,0.0,2811.3475000000003,59083.365,74535.4225,61894.7125,12640.71
2026-01-09 04:00:00+00:00,254.8375,1863.5774999999999,66.9925,3483.0475,50382.6725,0.0,357.3575,1307.9025,15885.65,377.1575,1442.165,75421.35999999999,0.0,2101.8825,61159.34,75421.35999999999,63261.222499999996,12160.13749999999
2026-01-09 05:00:00+00:00,256.315,2246.2675,69.925,3737.66,51110.7725,0.0,356.09000000000003,1308.6625,15757.2775,491.9025,2585.7275,77920.59999999999,0.0,502.46000000000004,65833.765,77920.59999999999,66336.225,11584.374999999985
2026-01-09 06:00:00+00:00,254.62,3864.6800000000003,202.14249999999998,4171.8325,51172.207500000004,0.0,355.62,1320.5674999999999,16231.7975,517.6175,3269.3125,81360.39749999999,524.7425,0.0,70658.465,81885.13999999998,70658.465,11226.674999999988
2026-01-09 07:00:00+00:00,240.5975,4176.5725,281.87,4707.6675,51323.95,373.235,356.99,1323.33,16211.8125,539.4025,3632.3975,83167.825,1029.5549999999998,0.0,73238.94750000001,84197.37999999999,73238.94750000001,10958.43249999998
2026-01-09 08:00:00+00:00,235.215,3805.7775,81.75,4939.9175,51350.6475,1223.86,355.53,1358.3200000000002,16078.65,534.4825000000001,3860.54,83824.68999999999,1306.68,0.0,74336.34,85131.36999999998,74336.34,10795.029999999984
2026-01-09 09:00:00+00:00,238.55,3783.4725,70.14750000000001,4696.665,51332.3125,2942.0725,353.20500000000004,1475.305,15913.2125,544.8399999999999,3772.3475,85122.13,789.5975,0.0,74476.6675,85911.72750000001,74476.6675,11435.060000000012
2026-01-09 10:00:00+00:00,238.0725,3476.6675,70.4725,4455.895,51258.835,4500.735,352.37,1580.345,15951.0875,479.78999999999996,3168.9325,85533.20249999998,147.2425,0.0,74639.5175,85680.44499999998,74639.5175,11040.927499999976
2026-01-09 11:00:00+00:00,244.72,3526.315,70.345,4205.205,51248.222499999996,5312.995,353.6825,1675.9725,16231.122500000001,524.5074999999999,2844.0950000000003,86237.18250000001,131.29,0.0,75262.12,86368.4725,75262.12,11106.352500000008
2026-01-09 12:00:00+00:00,256.7825,3061.5075,70.405,3989.1475,51192.3775,5196.255,354.9275,1733.575,16375.0625,537.6275,2448.0,85215.6675,29.349999999999987,0.0,74112.32,85245.0175,74112.32,11132.697499999995
2026-01-09 13:00:00+00:00,265.1275,2962.7925,70.4875,4024.735,51170.595,4166.915,355.875,1755.0225,16589.005,532.775,2215.96,84109.29000000001,0.0,159.86,72877.605,84109.29000000001,73037.465,11071.825000000012
2026-01-09 14:00:00+00:00,265.845,3149.8325,70.5075,4252.27,51275.1625,2630.2375,355.545,1764.045,16916.0825,509.3225,2401.515,83590.36499999999,324.03,0.0,72201.17749999999,83914.39499999999,72201.17749999999,11713.217499999999
2026-01-09 15:00:00+00:00,267.18,3405.4175,70.23,4708.7125,51410.5925,1230.5375,356.115,1762.8274999999999,16943.665,530.805,2794.3625,83480.44499999999,487.405,0.0,71227.10250000001,83967.84999999999,71227.10250000001,12740.747499999983
2026-01-09 16:00:00+00:00,267.935,3809.475,70.28999999999999,5346.6475,51477.9925,308.7525,354.195,1766.77,16926.78,534.14,3315.8275,84178.805,1584.6200000000001,0.0,72799.87,85763.42499999999,72799.87,12963.554999999993
2026-01-09 17:00:00+00:00,267.655,4283.1275,70.155,5711.615,51497.7625,216.735,355.6575,1759.245,16841.2725,410.04,3606.1825,85019.4475,2537.0924999999997,0.0,75388.7025,87556.54,75388.7025,12167.837499999994
2026-01-09 18:00:00+00:00,261.0025,4268.58,70.17999999999999,5741.1275,51512.2975,211.48250000000002,355.2025,1759.1625,16673.18,109.44,3826.6075,84788.2625,2405.2275,0.0,75436.92,87193.48999999999,75436.92,11756.569999999992
2026-01-09 19:00:00+00:00,260.9625,4138.3025,70.005,5556.8425,51515.5625,0.0,358.73,1754.3675,16451.135000000002,0.0,3759.5775,83865.485,1425.845,0.0,71807.2675,85291.33,71807.2675,13484.0625
2026-01-09 20:00:00+00:00,260.7575,4070.495,70.03,5328.3675,51526.9625,0.0,357.2025,1755.0525,16295.022500000001,0.0,3676.92,83340.81,544.2325000000001,0.0,68709.3475,83885.0425,68709.3475,15175.694999999992
2026-01-09 21:00:00+00:00,259.93,3976.0425,70.05250000000001,5095.0625,51499.47,0.0,356.22249999999997,1753.1525000000001,15828.9025,0.0,3492.79,82331.625,368.58,0.0,69224.63,82700.205,69224.63,13475.574999999997
2026-01-09 22:00:00+00:00,258.79999999999995,3882.36,69.855,4775.75,51382.965,0.0,353.73,1743.5125,15709.955,0.0,3186.8775,81363.805,120.38750000000002,0.0,68575.13500000001,81484.19249999999,68575.13500000001,12909.05749999998
2026-01-09 23:00:00+00:00,259.3525,2870.7725,70.275,4414.065,50992.4675,0.0,354.88,1716.085,15542.45,0.0,2867.6125,79087.95999999999,0.0,1079.5949999999998,66547.69,79087.95999999999,67627.285,11460.674999999988
2026-01-10 00:00:00+00:00,258.8725,2232.8625,70.4625,4100.335,51107.14,0.0,354.375,1703.1975,15258.16,0.0,2738.0325,77823.4375,0.0,1562.8175,64781.1875,77823.4375,66344.005,11479.432499999995
2026-01-10 01:00:00+00:00,258.765,2204.2375,70.4525,3965.4225,51104.9325,0.0,354.72,1657.865,15135.3025,0.0,2442.2375,77193.93500000001,0.0,1845.3375,63050.82,77193.93500000001,64896.1575,12297.777500000011
2026-01-10 02:00:00+00:00,259.1675,2291.4875,67.0,3978.15,51115.705,0.0,356.4075,1600.595,14900.835000000001,0.0,2215.3424999999997,76784.69,0.0,3024.1450000000004,60521.442500000005,76784.69,63545.58750000001,13239.102499999994
2026-01-10 03:00:00+00:00,259.84000000000003,2194.3875,67.0,4073.315,51429.66,0.0,356.105,1663.4125,14680.79,0.0,2197.0,76921.51000000001,0.0,3266.7850000000003,59357.065,76921.51000000001,62623.850000000006,14297.660000000003
2026-01-10 04:00:00+00:00,260.3375,2128.2174999999997,67.0,4113.7925,51455.6075,0.0,358.53,1683.5425,14662.9725,0.0,2186.0924999999997,76916.0925,0.0,3287.1175,60073.3125,76916.0925,63360.43,13555.662499999999
2026-01-10 05:00:00+00:00,261.9825,2163.9975,67.0,4231.952499999999,51523.045,0.0,361.26,1685.0,14521.0675,0.0,2324.9275,77140.2325,0.0,2528.6675,61393.05,77140.2325,63921.717500000006,13218.514999999992
2026-01-10 06:00:00+00:00,261.555,2415.2275,67.0,4752.695,51443.6875,0.0,356.0275,1727.62,14247.0525,0.0,2620.09,77890.955,0.0,1342.725,63338.6975,77890.955,64681.4225,13209.532500000001
2026-01-10 07:00:00+00:00,261.52750000000003,2787.635,66.995,5134.1425,51200.18,381.3825,354.91499999999996,1740.0475000000001,13785.6175,0.0,3141.04,78853.4825,0.0,58.58249999999999,66066.80249999999,78853.4825,66125.385,12728.097500000003
2026-01-10 08:00:00+00:00,259.325,2889.25,66.98,5156.8325,51387.71,1500.87,355.53,1696.2350000000001,13252.84,0.0,3408.38,79973.95250000001,522.3299999999999,0.0,68553.5875,80496.28250000002,68553.5875,11942.695000000022
2026-01-10 09:00:00+00:00,261.89,2808.5775000000003,66.66499999999999,4526.5425,51519.8525,3602.6875,347.0775,1546.8975,12396.765,0.0,2960.4025,80037.35749999998,223.7175,0.0,69469.765,80261.07499999998,69469.765,10791.309999999983
2026-01-10 10:00:00+00:00,263.77750000000003,2674.8025,66.7225,4096.782499999999,51478.3275,5557.9525,348.90999999999997,1327.185,11930.235,0.0,2792.4674999999997,80537.1625,160.02499999999998,0.0,69826.32250000001,80697.1875,69826.32250000001,10870.86499999999
2026-01-10 11:00:00+00:00,264.24,2836.085,66.815,4088.635,51472.2975,6570.2625,355.5025,1204.1525000000001,11828.895,0.0,3111.0375,81797.9225,17.795000000000016,0.0,71285.205,81815.7175,71285.205,10530.512499999997
2026-01-10 12:00:00+00:00,261.5775,2684.635,66.9575,3971.8050000000003,51428.447499999995,6746.7875,366.775,973.4300000000001,11439.04,0.0,2778.825,80718.27999999998,0.0,568.5475,69569.18,80718.27999999998,70137.7275,10580.55249999999
2026-01-10 13:00:00+00:00,259.52250000000004,2898.4075000000003,66.9925,4019.8325,51395.525,5862.085,364.7475,681.8475,10758.3775,0.0,2669.5625,78976.9,0.0,834.0825,67943.4125,78976.9,68777.49500000001,10199.404999999984
2026-01-10 14:00:00+00:00,261.0625,3566.6425,66.9975,4245.48,51431.4075,4094.9125,363.4175,508.1825,9811.3825,0.0,2927.7025,77277.1875,0.0,317.60499999999996,66617.4875,77277.1875,66935.0925,10342.095000000001
