,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Peat,Other
2026-01-15 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-15 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-15 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-15 15:00:00+00:00,0.0,0.6069947895241536,0.0,2.23269939324823,0.1468525517238793,0.03452973124471049,0.0,0.0,0.0,0.103923534259026,0.0,0.0,0.0,0.0
2026-01-15 16:00:00+00:00,0.0,1.557273095963657,0.0,5.345871373169992,0.35604520416734525,0.08797689701369221,0.0,0.0,0.0,0.2528334296853126,0.0,0.0,0.0,0.0
2026-01-15 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-15 18:00:00+00:00,0.0,1.28416144853749,0.0,4.169440058476009,0.2764490182447069,0.0697487220951247,0.0,0.0,0.0,0.20020075264666917,0.0,0.0,0.0,0.0
2026-01-15 19:00:00+00:00,0.0,3.9874431800629524,0.0,13.445141456457755,0.8919377049702072,0.23043346298155792,0.0,0.0,0.0,0.6450441955275258,0.0,0.0,0.0,0.0
2026-01-15 20:00:00+00:00,0.0,4.649570369805054,0.0,16.879548872744085,1.1307440581177062,0.2643629436271433,0.0,0.0,0.0,0.8257737557060111,0.0,0.0,0.0,0.0
2026-01-15 21:00:00+00:00,0.0,3.4882814970387197,0.0,12.612486226762428,0.8469791855063372,0.19803876822928107,0.0,0.0,0.0,0.6292143224632314,0.0,0.0,0.0,0.0
2026-01-15 22:00:00+00:00,0.0,1.2981496707437157,0.0,4.77957431917532,0.32056690106744246,0.08707896816976897,0.0,0.0,0.0,0.23963014084375217,0.0,0.0,0.0,0.0
2026-01-15 23:00:00+00:00,0.00013626520388980166,58.3865199926643,0.0,219.00897803320441,12.0373554136219,3.1609265448263604,0.0,0.0,0.0,8.759553517569312,0.0,0.0,0.0,0.921530232909834
2026-01-16 00:00:00+00:00,0.0001295838913153987,58.312591523074275,0.0,203.72860543893773,10.720084994722903,3.076372136855784,0.0,0.0,0.0,8.296229881806166,0.0,0.0,0.0,0.8909864407118525
2026-01-16 01:00:00+00:00,0.00018737460446283902,55.55721408339144,0.0,172.073657715438,7.2659511759514155,2.063488443077321,0.0,0.0,0.0,5.659708112103446,0.0,0.0,0.0,1.9297930954338924
2026-01-16 02:00:00+00:00,0.00026584551808930324,40.95227797440464,0.0,125.13158007913762,4.145663922629923,1.2469306858788298,0.0,0.0,0.0,3.2616456083728957,0.0,0.0,0.0,2.01163588405801
2026-01-16 03:00:00+00:00,0.0006733596023863961,65.57627749668328,0.0,182.14643777361988,2.165945145783274,0.6118898468831961,0.0,0.0,0.0,1.7413867331049135,0.0,0.0,0.0,4.707389644323055
2026-01-16 04:00:00+00:00,0.00027379007864588185,51.12008287667826,0.0,157.8732592464755,2.3308657614641355,0.6676954548340143,0.0,0.0,0.0,1.9168163813448134,0.0,0.0,0.0,3.8410064891246494
2026-01-16 05:00:00+00:00,0.0,10.741035360471129,0.0,64.3887723393048,3.586996984477527,1.047855461203848,0.0,0.0,0.0,2.910339854542702,0.0,0.0,0.0,0.0
2026-01-16 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 10:00:00+00:00,0.0,7.499271992025545,0.0,52.03362131917695,3.2634153197515117,0.7617601446105642,0.0,0.0,0.0,2.2419312244354246,0.0,0.0,0.0,0.0
2026-01-16 11:00:00+00:00,0.0,2.1740890098431547,0.0,14.528533132911827,0.9095145521869837,0.21032756596358168,0.0,0.0,0.0,0.6275357390944512,0.0,0.0,0.0,0.0
2026-01-16 12:00:00+00:00,0.0,1.0674657852132705,0.0,5.963236764362398,0.37210493742935935,0.08720488081415391,0.0,0.0,0.0,0.2599876321808191,0.0,0.0,0.0,0.0
2026-01-16 13:00:00+00:00,0.0016633329084490484,24.646887551075178,0.0,54.59088175892594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6855673570904346
2026-01-16 14:00:00+00:00,0.00024553569956845434,81.24807757981662,0.0,169.56845035514385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.20822652933994
2026-01-16 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 18:00:00+00:00,0.00030272195774910186,67.56513853320666,0.0,132.6660117878717,1.6846263705096303,0.3902319957479566,0.0,0.0,0.0,1.1865236148799987,0.0,0.0,0.0,3.3321649758263456
2026-01-16 19:00:00+00:00,0.0006631889818244661,92.13160391259737,0.0,139.9993010291096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.468431869311159
2026-01-16 20:00:00+00:00,0.0010652721286073987,127.17831687003681,0.0,185.05119116792562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.819426689908967
2026-01-16 21:00:00+00:00,0.0,1.433969915597418,0.0,9.326484701473378,0.6893149231485783,0.16317775441453578,0.0,0.0,0.0,0.5120527053660899,0.0,0.0,0.0,0.0
2026-01-16 22:00:00+00:00,0.0003195751258129933,42.2165165734374,0.0,84.1197480912314,2.6955008649190098,0.6686267041914853,0.0,0.0,0.0,2.0297142868886007,0.0,0.0,0.0,1.6445739042062888
2026-01-16 23:00:00+00:00,0.0033767089689912574,13.961988105743643,2.638468935835192,0.0,4.2110374767461805,0.019118293049496814,0.0,11.908878704493437,0.01795747899330255,0.08896713607946195,0.0,0.07170089755135332,0.593294800662116,0.7852114618768046
2026-01-17 00:00:00+00:00,0.036346724888040194,148.63311641872386,28.4989369283077,0.0,43.39193172883865,0.2059647743655611,0.0,128.1615808489704,0.20344019143271264,0.957130422051725,0.0,0.8201184136925169,6.2530754052697315,8.413358143459103
2026-01-17 01:00:00+00:00,0.07648163855118903,303.3086514518477,61.44710111624207,0.0,90.34393553859205,0.43339595179007123,0.15164078210243037,269.8033202965476,0.4682906993790512,2.014016481847978,0.0,1.7137145148116737,13.142094891045982,17.922356637242277
2026-01-17 02:00:00+00:00,0.07606872343458675,291.03418156551425,63.94178415404206,0.0,92.9670733925659,0.43105609946265827,0.0,268.24367507149776,0.3916017882412525,2.014648444863599,0.0,1.7380752445760141,13.066546491468982,17.670289024333037
2026-01-17 03:00:00+00:00,0.06839062258847202,254.0868357671834,59.63662289714761,0.0,82.67856349091365,0.38754686133467475,0.0,241.15958329332494,0.3154488970800527,1.8294491542416267,0.0,1.54448822678966,11.833144992906645,16.184925796489356
2026-01-17 04:00:00+00:00,0.0682396775682624,252.1655118540203,60.43760776629106,0.0,84.21060543913448,0.18614831528455925,0.0,240.6998243626029,0.3073643027069979,1.825411374951019,0.0,1.5410793850832591,12.181919773894307,15.92628774846284
2026-01-17 05:00:00+00:00,0.06491127767591512,239.9215485181767,56.55259835685614,0.0,81.98564834125064,0.0,0.056562064584850504,228.95154259094704,0.28903639630800093,1.7363766778307297,0.0,1.4375008136816882,11.533922652039168,15.045352310649195
2026-01-17 06:00:00+00:00,0.00978340066556151,37.360565112460215,8.39803036714856,0.0,12.748790171462643,0.018160131754177754,0.0,34.506461789129844,0.04668149627572674,0.2617059678037704,0.0,0.2125729143779317,1.842540458680751,2.2697081902408303
2026-01-17 07:00:00+00:00,0.13967796362284352,210.97089741975358,46.16689605693442,0.0,75.16752541309194,0.4038211621205206,0.956803460058911,189.62759916744668,0.259874314817634,1.4382699147665607,0.0,1.1156673170619116,10.50362693984894,12.69934087047621
2026-01-17 08:00:00+00:00,0.29162243870178745,78.8728473577333,16.539926182641953,0.0,25.073947126461025,0.4064572643107809,0.028371440516515058,66.28145712808733,0.09082493962869968,0.5026690624278035,0.0,0.41603303165266875,3.6876882923295797,4.308155735508572
2026-01-17 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 08:00:00+00:00,0.0,0.046052529608081816,0.0,1.209787316969957,0.07495521262141475,0.01812231282221185,0.0,0.0,0.0,0.051082627978334655,0.0,0.0,0.0,0.0
2026-01-18 09:00:00+00:00,0.0,0.6822013047523364,0.0,12.912011771191395,0.8245555077335569,0.15473715088047074,0.0,0.0,0.0,0.5514942654422401,0.0,0.0,0.0,0.0
2026-01-18 10:00:00+00:00,0.0,0.43231852713614227,0.0,7.4349033914675395,0.49829499134599964,0.091152198482676,0.0,0.0,0.0,0.3183308915676431,0.0,0.0,0.0,0.0
2026-01-18 11:00:00+00:00,0.0,0.14824548342291033,0.0,2.6075679875867297,0.1758246001065437,0.031172120257610743,0.0,0.0,0.0,0.11218980862620556,0.0,0.0,0.0,0.0
2026-01-18 12:00:00+00:00,0.0,0.6738912584675736,0.0,8.805468552277851,0.592136802464683,0.1030720852740827,0.0,0.0,0.0,0.37543130151581033,0.0,0.0,0.0,0.0
2026-01-18 13:00:00+00:00,0.0,2.9666096128242807,0.0,35.47361973778169,2.393842067689645,0.4237988539808026,0.0,0.0,0.0,1.5171297277235831,0.0,0.0,0.0,0.0
2026-01-18 14:00:00+00:00,0.0,0.06839894641671565,0.0,0.7625656811174325,0.052780554057938266,0.008737713342939019,0.0,0.0,0.0,0.032517105064974586,0.0,0.0,0.0,0.0
2026-01-18 15:00:00+00:00,0.0,0.18330656232754072,0.0,1.818591928748516,0.12512913344789278,0.019595001637500293,0.0,0.0,0.0,0.07837737383855033,0.0,0.0,0.0,0.0
2026-01-18 16:00:00+00:00,0.0,2.5117074925461904,0.0,24.60078607356689,1.6672109917765714,0.28224010887088613,0.0,0.0,0.0,1.038055333239462,0.0,0.0,0.0,0.0
2026-01-18 17:00:00+00:00,0.0,1.0175839253989265,0.0,9.939160336191867,0.6794064424746692,0.11986136874858336,0.0,0.0,0.0,0.4189879271859544,0.0,0.0,0.0,0.0
2026-01-18 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 20:00:00+00:00,0.0,1.3296054445231653,0.0,12.493433155857602,0.7979417292700158,0.15104849816657648,0.0,0.0,0.0,0.5279711721826416,0.0,0.0,0.0,0.0
2026-01-18 21:00:00+00:00,0.0,0.857550359728806,0.0,7.119397018222084,0.43778455012155754,0.09608764320547372,0.0,0.0,0.0,0.31418042872207874,0.0,0.0,0.0,0.0
2026-01-18 22:00:00+00:00,0.0,0.6743274446346659,0.0,4.402240577654797,0.2926003118659619,0.07216494200291965,0.0,0.0,0.0,0.2086667238416567,0.0,0.0,0.0,0.0
2026-01-18 23:00:00+00:00,0.0,0.111611795546879,0.0,0.6845239373110024,0.03711441539804456,0.010615805717905746,0.0,0.0,0.0,0.03113404602616839,0.0,0.0,0.0,0.0
2026-01-19 00:00:00+00:00,0.0,0.41764720390140186,0.0,2.589305924880919,0.13567526827392262,0.040181095164164994,0.0,0.0,0.0,0.11719050777959131,0.0,0.0,0.0,0.0
2026-01-19 01:00:00+00:00,0.0,3.3876914955140736,0.0,18.772827505183738,1.0185151106304815,0.3088288268701222,0.0,0.0,0.0,0.8871370618015844,0.0,0.0,0.0,0.0
2026-01-19 02:00:00+00:00,0.0,3.2819273554582153,0.0,17.803909535120795,0.9502608340977885,0.2844000708401425,0.0,0.0,0.0,0.8295022044830572,0.0,0.0,0.0,0.0
2026-01-19 03:00:00+00:00,0.0,1.5085574830703634,0.0,8.661460369859125,0.4662611379349194,0.14309312089481546,0.0,0.0,0.0,0.395627888240776,0.0,0.0,0.0,0.0
2026-01-19 04:00:00+00:00,0.0,0.0670829474631838,0.0,0.3885856886032839,0.02086583053687483,0.006231222830436848,0.0,0.0,0.0,0.01723431056622057,0.0,0.0,0.0,0.0
2026-01-19 05:00:00+00:00,0.0,0.003178360469789123,0.0,0.019641348756525605,0.0010437871245244266,0.00029807710246650517,0.0,0.0,0.0,0.000838426546694348,0.0,0.0,0.0,0.0
2026-01-19 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 07:00:00+00:00,0.0,0.002843310071498074,0.0,0.019835947249260952,0.0012211675847877625,0.0002832587549329687,0.0,0.0,0.0,0.0008163163395202449,0.0,0.0,0.0,0.0
2026-01-19 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 14:00:00+00:00,0.0,0.002779828676209063,0.0,0.019933306654767047,0.0012156690741793271,0.00026573263723177475,0.0,0.0,0.0,0.0008054629576127897,0.0,0.0,0.0,0.0
2026-01-19 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 23:00:00+00:00,0.0,0.1092992260836661,0.0,0.8704583000973255,0.0556106348714185,0.003225777782414207,0.0,0.0,0.0,0.036406061165175495,0.0,0.0,0.0,0.0
2026-01-21 00:00:00+00:00,0.0,0.0197969775360435,0.0,0.1626436118814726,0.010246711818210082,0.0005857798327514657,0.0,0.0,0.0,0.00672691893152235,0.0,0.0,0.0,0.0
2026-01-21 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 09:00:00+00:00,0.0,0.21117436620384752,0.0,1.4919639924059984,0.09704493150373358,0.013938295465258627,0.0,0.0,0.0,0.060878414421161625,0.0,0.0,0.0,0.0
2026-01-21 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 20:00:00+00:00,0.0,0.026788786517496825,0.0,0.20033733757413566,0.012689488500267309,0.0019255481811810444,0.0,0.0,0.0,0.008258839226919126,0.0,0.0,0.0,0.0
2026-01-21 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 04:00:00+00:00,0.0,0.0020888866840741388,0.0,0.020598436159863422,0.001242856927681812,0.00020904067444586528,0.0,0.0,0.0,0.000860779553934765,0.0,0.0,0.0,0.0
2026-01-22 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
